timestamp,gyro_x,gyro_y,gyro_z,pedometer,radar_distance,radar_velocity,potentiometer_angle,label
2024-01-01 02:32:29,0.41687306259004037,0.15703917019676786,-0.3353910530156894,51.28412895109899,28.838445475355485,2.4764528490340494,3.4292721679063307,0
2024-01-01 01:25:15,0.5193587456378881,-0.6277549867574896,-0.8198441185598999,39.70587405276534,38.995557697460065,2.502457286392516,0.4350609227980412,0
2024-01-01 02:15:11,-1.9320651585199595,-0.20565191185338647,1.5342869753036579,52.425802087548654,27.936271988989766,3.038894786460191,-6.216676165531775,0
2024-01-01 02:16:11,1.2638559390963884,0.5389630726557222,-0.060237237691590756,64.87139147938349,19.63544350858448,-1.0942729357813292,-5.6799384801987385,0
2024-01-01 02:22:24,0.06078537250130285,0.27845878944741026,1.1946599101248674,52.43749923589086,26.02635990046411,-2.6456328058861165,-5.311309950461103,0
2024-01-01 02:08:23,0.9945582357416216,0.9368056771330601,-0.10875609225858249,39.960768497570704,27.181807677665205,-1.2792031749729496,-2.0089064362699744,0
2024-01-01 02:20:57,0.023385214658507663,-0.7062233540680766,-0.17938480631704773,38.46140098553051,31.474876463412635,-1.0675357833685384,-4.6651668217995015,0
2024-01-01 01:05:50,0.5152943216244674,-0.6298862375727151,-1.8722450622452576,50.887035831077384,39.442046951522755,1.9289424545070026,10.307958123517684,0
2024-01-01 02:42:39,-0.5511162400406288,-1.395890234463619,0.6288091401082587,52.6949710980942,31.231545601609017,-8.315467754798263,4.2985078540434305,0
2024-01-01 01:24:18,-0.13851224460722475,1.9121780476629535,0.7995188490735968,53.482742690941215,31.97244097727879,-2.4201866173116318,2.3496998438052725,0
2024-01-01 02:26:04,-0.06433764737916652,0.9412563966689189,-0.9591879620959133,54.0094813810807,34.1991464364017,-3.4649188213202797,0.6999911090480649,0
2024-01-01 02:34:47,0.3918287077161016,0.8893179073293531,0.9148105363496998,43.645587103273954,29.0894188457781,0.15139914548805006,-7.076389029027162,0
2024-01-01 01:55:44,-1.7941918665494363,1.0755949081983303,-0.3848004198303633,38.11866360171381,30.45166130585581,-1.3297666562428974,-5.130440471140814,0
2024-01-01 01:58:29,0.3537706308913895,-2.159268935319768,-0.7814908672351211,43.345690698193046,31.717295367523118,0.24184312789331297,-2.909910644862817,0
2024-01-01 02:20:38,-0.024129110454973405,0.2397968337419887,0.10069301599400954,66.1492552532736,39.23362506751163,1.6431105784589943,0.4543305350865189,0
2024-01-01 01:41:07,1.0972201916064384,-0.5504882602676295,-0.09054123974837629,42.651830257674575,25.833474220403758,-0.48368683960362996,-1.36232787607458,0
2024-01-01 02:32:13,0.2739110868471789,-1.930833600724083,0.07944509927277996,57.3679037444366,29.404587183554607,1.1541322877201856,-4.311322582092964,0
2024-01-01 01:42:50,-0.8839988567464406,-1.097643363578611,0.16069560865691823,38.89210816343699,20.33951366806872,1.0761080682784987,0.7759906475996672,0
2024-01-01 01:43:25,1.5821167513035672,-0.5772209563821133,1.2225441529329892,45.12138244710022,26.408920843908582,-1.0553175679160498,-3.6849305084892765,0
2024-01-01 02:39:19,-0.33577861774042206,-0.6664799269634811,-1.272082354303842,34.63418983313207,24.320750649846552,1.3202119095280533,4.0246864031317955,0
2024-01-01 00:18:34,0.15041890514357642,-0.11648835263103476,-0.9549640356430029,47.89027505387563,28.524047942817802,0.06739033001099767,-0.9171356031816852,0
2024-01-01 01:51:08,0.3857499681816948,0.08547725034829733,0.10087906461359576,46.35045695783382,34.161158194592225,1.796556730461969,-7.726091537069272,0
2024-01-01 02:35:23,-1.614749862291331,-0.44781500387176604,-1.2244102177100717,44.83313901199063,24.08063454997061,-2.288964032086188,-11.423841357344887,0
2024-01-01 01:04:17,0.5913492417584003,-0.4138101186218971,1.3119927903920974,45.13374736887796,32.02007945058204,-0.24392402297939636,-0.674016826696488,0
2024-01-01 00:41:35,0.8132051867479773,-0.5426968739026136,-0.48639176879086643,54.25794474047244,30.930715047586837,-1.8308897563277347,7.987463897970047,0
2024-01-01 02:46:10,-0.9125881981776266,1.0851889161343613,0.6622722476908082,64.74827768995569,33.1254216720489,3.90250886842512,-8.426010369748116,0
2024-01-01 00:09:01,-1.129706854657618,0.18411939832816962,0.1455224922103618,51.33383508486585,35.89842246825426,2.272149261191038,3.3924507635620276,0
2024-01-01 02:32:54,1.1049972018044145,-0.9968670947568703,1.9555414172892074,44.15095559717121,30.066439258138445,2.92861379573876,-4.117444980047229,0
2024-01-01 00:56:30,-1.5769964821909972,0.3727941585292059,1.58876522322982,46.646981461947085,33.62711256031535,-1.058852349387713,-2.210804161842848,0
2024-01-01 02:07:25,-0.5525693461188524,-0.11297047594906802,0.5676219751158847,65.3646291528986,37.64099708138923,4.034169669709442,5.446043759611747,0
2024-01-01 01:47:30,-0.2728445463401307,0.762063873862598,-0.38785452380937296,55.420998596428895,38.31395297088338,-2.7124507543493235,4.747943874745585,0
2024-01-01 01:34:38,0.35973897512678843,-0.7334251668172389,0.706902280626921,43.846372812339,39.535948807578265,-2.924310149584249,-4.856388879242109,0
